est_method,cp_time,cp,tag,dets,error
knn,5,L_15,33557852,40,18
knn,5,L_15,4C4B664C,40,25
knn,5,L_16,191E4C07,42,179
knn,5,L_16,33557852,42,43
knn,5,L_16,4C4B664C,42,223
knn,5,L_17,2A786119,90,101
knn,5,L_17,4C524C66,90,83
knn,5,L_17,78073433,90,37
knn,5,L_18,191E4C07,56,26
knn,5,L_18,33557852,56,30
knn,5,L_18,4C4B664C,56,19
knn,5,L_19,191E4C07,50,76
knn,5,L_19,33557852,50,56
knn,5,L_19,4C4B664C,50,34
knn,5,L_2,191E4C07,38,276
knn,5,L_2,33557852,38,67
knn,5,L_2,4C4B664C,38,205
knn,5,L_20,191E4C07,65,8
knn,5,L_20,33557852,65,12
knn,5,L_20,4C4B664C,65,71
knn,5,L_21,191E4C07,62,26
knn,5,L_21,33557852,62,98
knn,5,L_21,4C4B664C,62,30
knn,5,L_22,191E4C07,53,472
knn,5,L_22,33557852,53,59
knn,5,L_22,4C4B664C,53,51
knn,5,L_23,191E4C07,37,235
knn,5,L_23,33557852,37,200
knn,5,L_23,4C4B664C,37,280
knn,5,L_24,191E4C07,54,109
knn,5,L_24,33557852,54,148
knn,5,L_24,4C4B664C,54,109
knn,5,L_3,191E4C07,50,42
knn,5,L_3,33557852,50,343
knn,5,L_3,4C4B664C,50,90
knn,5,L_4,191E4C07,59,0
knn,5,L_4,33557852,59,341
knn,5,L_4,4C4B664C,59,63
knn,5,L_5,191E4C07,62,60
knn,5,L_5,33557852,62,25
knn,5,L_5,4C4B664C,62,118
knn,5,L_6,2A786119,121,52
knn,5,L_6,4C524C66,121,43
knn,5,L_6,78073433,121,86
knn,5,L_7,191E4C07,49,63
knn,5,L_7,33557852,49,235
knn,5,L_7,4C4B664C,49,42
knn,5,L_8,191E4C07,47,37
knn,5,L_8,33557852,47,69
knn,5,L_8,4C4B664C,47,226
knn,5,L_9,191E4C07,31,42
knn,5,L_9,33557852,31,136
knn,5,L_9,4C4B664C,31,269
knn,5,M_1,1E557866,48,66
knn,5,M_1,344C194C,48,113
knn,5,M_1,55665534,48,190
knn,5,M_10,1E557866,40,173
knn,5,M_10,344C194C,40,82
knn,5,M_10,55665534,40,129
knn,5,M_11,1E557866,43,197
knn,5,M_11,344C194C,43,53
knn,5,M_11,55665534,43,42
knn,5,M_12,1E557866,19,175
knn,5,M_12,344C194C,19,275
knn,5,M_12,55665534,19,186
knn,5,M_13,1E557866,47,90
knn,5,M_13,344C194C,47,102
knn,5,M_13,55665534,47,177
knn,5,M_14,1E557866,41,19
knn,5,M_14,344C194C,41,45
knn,5,M_14,55665534,41,42
knn,5,M_15,1E557866,41,19
knn,5,M_15,344C194C,41,17
knn,5,M_15,55665534,41,56
knn,5,M_16,1E557866,32,56
knn,5,M_16,344C194C,32,67
knn,5,M_16,55665534,32,65
knn,5,M_17,1E557866,42,59
knn,5,M_17,344C194C,42,87
knn,5,M_17,55665534,42,70
knn,5,M_18,1E557866,46,95
knn,5,M_18,344C194C,46,537
knn,5,M_18,55665534,46,102
knn,5,M_19,1E557866,46,125
knn,5,M_19,344C194C,46,42
knn,5,M_19,55665534,46,520
knn,5,M_2,1E557866,44,352
knn,5,M_2,344C194C,44,25
knn,5,M_2,55665534,44,108
knn,5,M_20,1E557866,45,53
knn,5,M_20,344C194C,45,117
knn,5,M_20,55665534,45,220
knn,5,M_21,1E557866,42,116
knn,5,M_21,344C194C,42,245
knn,5,M_21,55665534,42,150
knn,5,M_22,1E557866,35,117
knn,5,M_22,344C194C,35,90
knn,5,M_22,55665534,35,201
knn,5,M_23,1E557866,62,138
knn,5,M_23,344C194C,62,36
knn,5,M_23,55665534,62,117
knn,5,M_24,1E557866,65,72
knn,5,M_24,344C194C,65,88
knn,5,M_24,55665534,65,67
knn,5,M_3,1E557866,56,19
knn,5,M_3,344C194C,56,218
knn,5,M_3,55665534,56,238
knn,5,M_4,1E557866,42,120
knn,5,M_4,344C194C,42,79
knn,5,M_4,55665534,42,154
knn,5,M_5,1E557866,43,108
knn,5,M_5,344C194C,43,60
knn,5,M_5,55665534,43,296
knn,5,M_6,1E557866,30,220
knn,5,M_6,344C194C,30,271
knn,5,M_6,55665534,30,237
knn,5,M_7,1E557866,60,182
knn,5,M_7,344C194C,60,24
knn,5,M_7,55665534,60,186
knn,5,M_8,1E557866,50,123
knn,5,M_8,344C194C,50,33
knn,5,M_8,55665534,50,269
knn,5,M_9,1E557866,40,195
knn,5,M_9,344C194C,40,106
knn,5,M_9,55665534,40,67
knn,5,N_1,344C4B4B,42,131
knn,5,N_1,52344B66,42,123
knn,5,N_1,6634661E,42,53
knn,5,N_10,344C4B4B,48,92
knn,5,N_10,52344B66,48,143
knn,5,N_10,6634661E,48,12
knn,5,N_11,344C4B4B,49,56
knn,5,N_11,52344B66,49,260
knn,5,N_11,6634661E,49,85
knn,5,N_12,344C4B4B,61,79
knn,5,N_12,52344B66,61,118
knn,5,N_12,6634661E,61,35
knn,5,N_13,344C4B4B,28,36
knn,5,N_13,52344B66,28,82
knn,5,N_13,6634661E,28,56
knn,5,N_14,344C4B4B,39,637
knn,5,N_14,52344B66,39,17
knn,5,N_14,6634661E,39,112
knn,5,N_15,344C4B4B,38,12
knn,5,N_15,52344B66,38,33
knn,5,N_15,6634661E,38,34
knn,5,N_16,344C4B4B,33,43
knn,5,N_16,52344B66,33,50
knn,5,N_16,6634661E,33,63
knn,5,N_17,344C4B4B,49,37
knn,5,N_17,52344B66,49,90
knn,5,N_17,6634661E,49,42
knn,5,N_18,344C4B4B,52,63
knn,5,N_18,52344B66,52,92
knn,5,N_18,6634661E,52,45
knn,5,N_19,344C4B4B,57,30
knn,5,N_19,52344B66,57,61
knn,5,N_19,6634661E,57,63
knn,5,N_2,2A786119,130,52
knn,5,N_2,4C524C66,130,42
knn,5,N_2,78073433,130,75
knn,5,N_20,344C4B4B,26,515
knn,5,N_20,52344B66,26,153
knn,5,N_20,6634661E,26,198
knn,5,N_21,344C4B4B,51,50
knn,5,N_21,52344B66,51,79
knn,5,N_21,6634661E,51,152
knn,5,N_22,344C4B4B,57,26
knn,5,N_22,52344B66,57,205
knn,5,N_22,6634661E,57,37
knn,5,N_23,344C4B4B,50,150
knn,5,N_23,52344B66,50,397
knn,5,N_23,6634661E,50,29
knn,5,N_24,344C4B4B,62,89
knn,5,N_24,52344B66,62,194
knn,5,N_24,6634661E,62,43
knn,5,N_3,344C4B4B,67,60
knn,5,N_3,52344B66,67,93
knn,5,N_3,6634661E,67,87
knn,5,N_4,344C4B4B,53,174
knn,5,N_4,52344B66,53,193
knn,5,N_4,6634661E,53,58
knn,5,N_5,344C4B4B,53,63
knn,5,N_5,52344B66,53,97
knn,5,N_5,6634661E,53,102
knn,5,N_6,344C4B4B,30,42
knn,5,N_6,52344B66,30,319
knn,5,N_6,6634661E,30,51
knn,5,N_7,344C4B4B,62,12
knn,5,N_7,52344B66,62,78
knn,5,N_7,6634661E,62,108
knn,5,N_8,344C4B4B,53,71
knn,5,N_8,52344B66,53,209
knn,5,N_8,6634661E,53,44
knn,5,N_9,344C4B4B,54,33
knn,5,N_9,52344B66,54,166
knn,5,N_9,6634661E,54,42
knn,5,O_1,33344C34,47,198
knn,5,O_1,34191E2A,47,56
knn,5,O_1,4C1E4B2A,47,82
knn,5,O_10,33344C34,51,212
knn,5,O_10,34191E2A,51,76
knn,5,O_10,4C1E4B2A,51,26
knn,5,O_11,2A786119,88,23
knn,5,O_11,4C524C66,88,33
knn,5,O_11,78073433,88,45
knn,5,O_12,2A786119,94,35
knn,5,O_12,4C524C66,94,41
knn,5,O_12,78073433,94,92
knn,5,O_13,33344C34,37,61
knn,5,O_13,34191E2A,37,80
knn,5,O_13,4C1E4B2A,37,134
knn,5,O_14,33344C34,35,56
knn,5,O_14,34191E2A,35,79
knn,5,O_14,4C1E4B2A,35,355
knn,5,O_15,33344C34,27,631
knn,5,O_15,34191E2A,27,100
knn,5,O_15,4C1E4B2A,27,56
knn,5,O_16,33344C34,57,56
knn,5,O_16,34191E2A,57,48
knn,5,O_16,4C1E4B2A,57,117
knn,5,O_17,33344C34,40,127
knn,5,O_17,34191E2A,40,183
knn,5,O_17,4C1E4B2A,40,59
knn,5,O_18,2A786119,105,50
knn,5,O_18,4C524C66,105,9
knn,5,O_18,78073433,105,50
knn,5,O_19,33344C34,36,136
knn,5,O_19,34191E2A,36,552
knn,5,O_19,4C1E4B2A,36,288
knn,5,O_2,33344C34,52,395
knn,5,O_2,34191E2A,52,95
knn,5,O_2,4C1E4B2A,52,56
knn,5,O_20,33344C34,33,354
knn,5,O_20,34191E2A,33,176
knn,5,O_20,4C1E4B2A,33,51
knn,5,O_21,33344C34,54,94
knn,5,O_21,34191E2A,54,33
knn,5,O_21,4C1E4B2A,54,172
knn,5,O_22,33344C34,50,118
knn,5,O_22,34191E2A,50,79
knn,5,O_22,4C1E4B2A,50,169
knn,5,O_23,33344C34,36,276
knn,5,O_23,34191E2A,36,380
knn,5,O_23,4C1E4B2A,36,61
knn,5,O_24,33344C34,45,193
knn,5,O_24,34191E2A,45,184
knn,5,O_24,4C1E4B2A,45,165
knn,5,O_3,33344C34,59,103
knn,5,O_3,34191E2A,59,30
knn,5,O_3,4C1E4B2A,59,283
knn,5,O_4,33344C34,60,155
knn,5,O_4,34191E2A,60,267
knn,5,O_4,4C1E4B2A,60,50
knn,5,O_5,33344C34,48,124
knn,5,O_5,34191E2A,48,157
knn,5,O_5,4C1E4B2A,48,115
knn,5,O_6,33344C34,56,195
knn,5,O_6,34191E2A,56,105
knn,5,O_6,4C1E4B2A,56,104
knn,5,O_7,33344C34,55,192
knn,5,O_7,34191E2A,55,42
knn,5,O_7,4C1E4B2A,55,17
knn,5,O_8,33344C34,64,164
knn,5,O_8,34191E2A,64,59
knn,5,O_8,4C1E4B2A,64,139
knn,5,O_9,33344C34,60,85
knn,5,O_9,34191E2A,60,59
knn,5,O_9,4C1E4B2A,60,17
knn,5,P_1,1E557866,40,236
knn,5,P_1,344C194C,40,389
knn,5,P_1,55665534,40,101
knn,5,P_10,1E557866,59,30
knn,5,P_10,344C194C,59,30
knn,5,P_10,55665534,59,42
knn,5,P_11,1E557866,40,274
knn,5,P_11,344C194C,40,351
knn,5,P_11,55665534,40,150
knn,5,P_12,4B2A5555,37,683
knn,5,P_12,55346178,37,42
knn,5,P_12,782D5207,37,26
knn,5,P_13,4B2A5555,36,84
knn,5,P_13,55346178,36,51
knn,5,P_13,782D5207,36,42
knn,5,P_14,4B2A5555,56,45
knn,5,P_14,55346178,56,45
knn,5,P_14,782D5207,56,647
knn,5,P_15,4B2A5555,46,365
knn,5,P_15,55346178,46,116
knn,5,P_15,782D5207,46,625
knn,5,P_16,4B2A5555,60,58
knn,5,P_16,55346178,60,124
knn,5,P_16,782D5207,60,195
knn,5,P_17,4B2A5555,38,97
knn,5,P_17,55346178,38,338
knn,5,P_17,782D5207,38,110
knn,5,P_18,4B2A5555,55,90
knn,5,P_18,55346178,55,34
knn,5,P_18,782D5207,55,248
knn,5,P_19,4B2A5555,56,539
knn,5,P_19,55346178,56,111
knn,5,P_19,782D5207,56,118
knn,5,P_2,1E557866,61,77
knn,5,P_2,344C194C,61,134
knn,5,P_2,55665534,61,418
knn,5,P_20,4B2A5555,65,136
knn,5,P_20,55346178,65,68
knn,5,P_20,782D5207,65,530
knn,5,P_21,1E557866,50,234
knn,5,P_21,344C194C,50,415
knn,5,P_21,55665534,50,82
knn,5,P_22,1E557866,60,127
knn,5,P_22,344C194C,60,34
knn,5,P_22,55665534,60,120
knn,5,P_23,1E557866,51,271
knn,5,P_23,344C194C,51,227
knn,5,P_23,55665534,51,119
knn,5,P_24,1E557866,56,151
knn,5,P_24,344C194C,56,50
knn,5,P_24,55665534,56,204
knn,5,P_3,1E557866,42,241
knn,5,P_3,344C194C,42,147
knn,5,P_3,55665534,42,290
knn,5,P_4,1E557866,47,190
knn,5,P_4,344C194C,47,389
knn,5,P_4,55665534,47,177
knn,5,P_5,1E557866,47,155
knn,5,P_5,344C194C,47,374
knn,5,P_5,55665534,47,322
knn,5,P_6,1E557866,63,75
knn,5,P_6,344C194C,63,259
knn,5,P_6,55665534,63,25
knn,5,P_7,1E557866,31,274
knn,5,P_7,344C194C,31,326
knn,5,P_7,55665534,31,382
knn,5,P_8,1E557866,67,49
knn,5,P_8,344C194C,67,50
knn,5,P_8,55665534,67,71
knn,5,P_9,1E557866,46,257
knn,5,P_9,344C194C,46,164
knn,5,P_9,55665534,46,322
knn,5,Q_1,344C4B4B,62,127
knn,5,Q_1,52344B66,62,292
knn,5,Q_1,6634661E,62,34
knn,5,Q_10,344C4B4B,46,67
knn,5,Q_10,52344B66,46,309
knn,5,Q_10,6634661E,46,93
knn,5,Q_11,2A786119,39,75
knn,5,Q_11,4C524C66,39,75
knn,5,Q_11,78073433,39,8
knn,5,Q_12,2A786119,49,9
knn,5,Q_12,4C524C66,49,675
knn,5,Q_12,78073433,49,23
knn,5,Q_13,2A786119,34,65
knn,5,Q_13,4C524C66,34,144
knn,5,Q_13,78073433,34,660
knn,5,Q_14,2A786119,54,24
knn,5,Q_14,4C524C66,54,71
knn,5,Q_14,78073433,54,90
knn,5,Q_15,2A786119,43,74
knn,5,Q_15,4C524C66,43,166
knn,5,Q_15,78073433,43,613
knn,5,Q_16,2A786119,49,113
knn,5,Q_16,4C524C66,49,433
knn,5,Q_16,78073433,49,224
knn,5,Q_17,2A786119,58,298
knn,5,Q_17,4C524C66,58,97
knn,5,Q_17,78073433,58,365
knn,5,Q_18,2A786119,71,100
knn,5,Q_18,4C524C66,71,128
knn,5,Q_18,78073433,71,211
knn,5,Q_19,2A786119,58,309
knn,5,Q_19,4C524C66,58,53
knn,5,Q_19,78073433,58,58
knn,5,Q_2,344C4B4B,55,16
knn,5,Q_2,52344B66,55,414
knn,5,Q_2,6634661E,55,17
knn,5,Q_20,2A786119,85,19
knn,5,Q_20,4C524C66,85,12
knn,5,Q_20,78073433,85,160
knn,5,Q_21,2A786119,76,33
knn,5,Q_21,4C524C66,76,71
knn,5,Q_21,78073433,76,207
knn,5,Q_22,2A786119,63,37
knn,5,Q_22,4C524C66,63,56
knn,5,Q_22,78073433,63,252
knn,5,Q_23,2A786119,48,485
knn,5,Q_23,4C524C66,48,183
knn,5,Q_23,78073433,48,190
knn,5,Q_24,344C4B4B,71,26
knn,5,Q_24,52344B66,71,131
knn,5,Q_24,6634661E,71,25
knn,5,Q_3,344C4B4B,73,127
knn,5,Q_3,52344B66,73,70
knn,5,Q_3,6634661E,73,34
knn,5,Q_4,344C4B4B,45,242
knn,5,Q_4,52344B66,45,384
knn,5,Q_4,6634661E,45,132
knn,5,Q_5,344C4B4B,53,380
knn,5,Q_5,52344B66,53,167
knn,5,Q_5,6634661E,53,37
knn,5,Q_6,344C4B4B,46,42
knn,5,Q_6,52344B66,46,219
knn,5,Q_6,6634661E,46,370
knn,5,Q_7,344C4B4B,51,151
knn,5,Q_7,52344B66,51,231
knn,5,Q_7,6634661E,51,147
knn,5,Q_8,344C4B4B,39,27
knn,5,Q_8,52344B66,39,209
knn,5,Q_8,6634661E,39,60
knn,5,Q_9,344C4B4B,48,173
knn,5,Q_9,52344B66,48,264
knn,5,Q_9,6634661E,48,84
knn,5,R_1,34556652,66,77
knn,5,R_1,784C5552,66,58
knn,5,R_1,78612A1E,66,24
knn,5,R_10,34556652,26,735
knn,5,R_10,784C5552,26,92
knn,5,R_10,78612A1E,26,30
knn,5,R_11,34556652,43,0
knn,5,R_11,784C5552,43,63
knn,5,R_11,78612A1E,43,8
knn,5,R_12,34556652,38,499
knn,5,R_12,784C5552,38,695
knn,5,R_12,78612A1E,38,26
knn,5,R_13,34556652,43,675
knn,5,R_13,784C5552,43,47
knn,5,R_13,78612A1E,43,42
knn,5,R_14,34556652,53,56
knn,5,R_14,784C5552,53,106
knn,5,R_14,78612A1E,53,93
knn,5,R_15,34556652,48,187
knn,5,R_15,784C5552,48,93
knn,5,R_15,78612A1E,48,25
knn,5,R_16,34556652,55,143
knn,5,R_16,784C5552,55,231
knn,5,R_16,78612A1E,55,50
knn,5,R_17,34556652,60,313
knn,5,R_17,784C5552,60,208
knn,5,R_17,78612A1E,60,37
knn,5,R_18,34556652,45,560
knn,5,R_18,784C5552,45,111
knn,5,R_18,78612A1E,45,571
knn,5,R_19,34556652,68,141
knn,5,R_19,784C5552,68,180
knn,5,R_19,78612A1E,68,75
knn,5,R_2,34556652,50,403
knn,5,R_2,784C5552,50,90
knn,5,R_2,78612A1E,50,209
knn,5,R_20,34556652,63,146
knn,5,R_20,784C5552,63,35
knn,5,R_20,78612A1E,63,197
knn,5,R_21,34556652,62,142
knn,5,R_21,784C5552,62,67
knn,5,R_21,78612A1E,62,51
knn,5,R_22,34556652,52,118
knn,5,R_22,784C5552,52,260
knn,5,R_22,78612A1E,52,23
knn,5,R_23,34556652,43,180
knn,5,R_23,784C5552,43,178
knn,5,R_23,78612A1E,43,234
knn,5,R_24,34556652,66,232
knn,5,R_24,784C5552,66,172
knn,5,R_24,78612A1E,66,67
knn,5,R_3,34556652,50,123
knn,5,R_3,784C5552,50,45
knn,5,R_3,78612A1E,50,48
knn,5,R_4,34556652,48,331
knn,5,R_4,784C5552,48,302
knn,5,R_4,78612A1E,48,272
knn,5,R_5,34556652,39,369
knn,5,R_5,784C5552,39,339
knn,5,R_5,78612A1E,39,279
knn,5,R_6,34556652,62,175
knn,5,R_6,784C5552,62,23
knn,5,R_6,78612A1E,62,45
knn,5,R_7,34556652,33,366
knn,5,R_7,784C5552,33,407
knn,5,R_7,78612A1E,33,285
knn,5,R_8,34556652,50,1
knn,5,R_8,784C5552,50,258
knn,5,R_8,78612A1E,50,492
knn,5,R_9,34556652,48,379
knn,5,R_9,784C5552,48,93
knn,5,R_9,78612A1E,48,26
knn,5,S_1,2D1E4C2A,36,463
knn,5,S_1,2D2D5555,36,260
knn,5,S_1,521E521E,36,359
knn,5,S_10,2D1E4C2A,51,8
knn,5,S_10,2D2D5555,51,251
knn,5,S_10,521E521E,51,41
knn,5,S_11,2D1E4C2A,33,692
knn,5,S_11,2D2D5555,33,60
knn,5,S_11,521E521E,33,54
knn,5,S_12,2D1E4C2A,57,86
knn,5,S_12,2D2D5555,57,118
knn,5,S_12,521E521E,57,72
knn,5,S_13,2D1E4C2A,49,68
knn,5,S_13,2D2D5555,49,91
knn,5,S_13,521E521E,49,480
knn,5,S_14,2D1E4C2A,37,85
knn,5,S_14,2D2D5555,37,654
knn,5,S_14,521E521E,37,101
knn,5,S_15,2D1E4C2A,33,71
knn,5,S_15,2D2D5555,33,636
knn,5,S_15,521E521E,33,626
knn,5,S_16,2D1E4C2A,42,74
knn,5,S_16,2D2D5555,42,301
knn,5,S_16,521E521E,42,383
knn,5,S_17,2D1E4C2A,62,24
knn,5,S_17,2D2D5555,62,100
knn,5,S_17,521E521E,62,185
knn,5,S_18,2D1E4C2A,41,188
knn,5,S_18,2D2D5555,41,236
knn,5,S_18,521E521E,41,586
knn,5,S_19,2D1E4C2A,72,37
knn,5,S_19,2D2D5555,72,65
knn,5,S_19,521E521E,72,200
knn,5,S_2,2D1E4C2A,52,261
knn,5,S_2,2D2D5555,52,160
knn,5,S_2,521E521E,52,116
knn,5,S_20,2D1E4C2A,67,37
knn,5,S_20,2D2D5555,67,78
knn,5,S_20,521E521E,67,234
knn,5,S_21,2D1E4C2A,45,466
knn,5,S_21,2D2D5555,45,124
knn,5,S_21,521E521E,45,317
knn,5,S_22,2D1E4C2A,35,475
knn,5,S_22,2D2D5555,35,159
knn,5,S_22,521E521E,35,205
knn,5,S_23,2D1E4C2A,35,157
knn,5,S_23,2D2D5555,35,515
knn,5,S_23,521E521E,35,110
knn,5,S_24,2D1E4C2A,46,103
knn,5,S_24,2D2D5555,46,503
knn,5,S_24,521E521E,46,217
knn,5,S_3,2D1E4C2A,44,27
knn,5,S_3,2D2D5555,44,266
knn,5,S_3,521E521E,44,460
knn,5,S_4,2D1E4C2A,42,392
knn,5,S_4,2D2D5555,42,226
knn,5,S_4,521E521E,42,430
knn,5,S_5,2D1E4C2A,62,34
knn,5,S_5,2D2D5555,62,72
knn,5,S_5,521E521E,62,73
knn,5,S_6,2D1E4C2A,23,437
knn,5,S_6,2D2D5555,23,91
knn,5,S_6,521E521E,23,204
knn,5,S_7,2D1E4C2A,40,209
knn,5,S_7,2D2D5555,40,89
knn,5,S_7,521E521E,40,380
knn,5,S_8,2D1E4C2A,61,50
knn,5,S_8,2D2D5555,61,70
knn,5,S_8,521E521E,61,192
knn,5,S_9,2D1E4C2A,28,26
knn,5,S_9,2D2D5555,28,750
knn,5,S_9,521E521E,28,251
knn,5,T_1,524B0778,60,46
knn,5,T_1,664B1E61,60,225
knn,5,T_1,78521E33,60,100
knn,5,T_10,524B0778,31,707
knn,5,T_10,664B1E61,31,727
knn,5,T_10,78521E33,31,35
knn,5,T_11,524B0778,47,42
knn,5,T_11,664B1E61,47,93
knn,5,T_11,78521E33,47,56
knn,5,T_12,524B0778,44,90
knn,5,T_12,664B1E61,44,509
knn,5,T_12,78521E33,44,97
knn,5,T_13,07610752,41,672
knn,5,T_13,34191966,41,53
knn,5,T_13,78335578,41,318
knn,5,T_14,07610752,41,655
knn,5,T_14,34191966,41,25
knn,5,T_14,78335578,41,318
knn,5,T_15,07610752,54,160
knn,5,T_15,34191966,54,188
knn,5,T_15,78335578,54,172
knn,5,T_16,07610752,68,90
knn,5,T_16,34191966,68,45
knn,5,T_16,78335578,68,52
knn,5,T_17,07610752,56,127
knn,5,T_17,34191966,56,503
knn,5,T_17,78335578,56,120
knn,5,T_18,07610752,67,205
knn,5,T_18,34191966,67,132
knn,5,T_18,78335578,67,48
knn,5,T_19,07610752,47,190
knn,5,T_19,34191966,47,116
knn,5,T_19,78335578,47,575
knn,5,T_2,524B0778,59,101
knn,5,T_2,664B1E61,59,235
knn,5,T_2,78521E33,59,190
knn,5,T_20,07610752,38,200
knn,5,T_20,34191966,38,231
knn,5,T_20,78335578,38,276
knn,5,T_21,07610752,51,34
knn,5,T_21,34191966,51,529
knn,5,T_21,78335578,51,206
knn,5,T_22,07610752,66,147
knn,5,T_22,34191966,66,128
knn,5,T_22,78335578,66,195
knn,5,T_23,07610752,35,134
knn,5,T_23,34191966,35,67
knn,5,T_23,78335578,35,299
knn,5,T_24,07610752,42,308
knn,5,T_24,34191966,42,481
knn,5,T_24,78335578,42,94
knn,5,T_3,524B0778,71,84
knn,5,T_3,664B1E61,71,222
knn,5,T_3,78521E33,71,76
knn,5,T_4,524B0778,72,76
knn,5,T_4,664B1E61,72,45
knn,5,T_4,78521E33,72,50
knn,5,T_5,524B0778,39,334
knn,5,T_5,664B1E61,39,422
knn,5,T_5,78521E33,39,118
knn,5,T_6,524B0778,40,309
knn,5,T_6,664B1E61,40,398
knn,5,T_6,78521E33,40,263
knn,5,T_7,524B0778,47,131
knn,5,T_7,664B1E61,47,422
knn,5,T_7,78521E33,47,269
knn,5,T_8,524B0778,37,65
knn,5,T_8,664B1E61,37,12
knn,5,T_8,78521E33,37,765
knn,5,T_9,524B0778,34,24
knn,5,T_9,664B1E61,34,26
knn,5,T_9,78521E33,34,210
knn,5,W_1,072A5219,62,26
knn,5,W_1,07614B78,62,58
knn,5,W_1,66782A34,62,110
knn,5,W_10,072A5219,44,727
knn,5,W_10,07614B78,44,272
knn,5,W_10,66782A34,44,90
knn,5,W_11,072A5219,79,67
knn,5,W_11,07614B78,79,34
knn,5,W_11,66782A34,79,77
knn,5,W_12,072A5219,63,154
knn,5,W_12,07614B78,63,54
knn,5,W_12,66782A34,63,105
knn,5,W_13,072A5219,78,118
knn,5,W_13,07614B78,78,76
knn,5,W_13,66782A34,78,75
knn,5,W_14,072A5219,43,58
knn,5,W_14,07614B78,43,329
knn,5,W_14,66782A34,43,125
knn,5,W_15,072A5219,68,65
knn,5,W_15,07614B78,68,179
knn,5,W_15,66782A34,68,108
knn,5,W_16,072A5219,72,247
knn,5,W_16,07614B78,72,105
knn,5,W_16,66782A34,72,35
knn,5,W_17,072A5219,59,42
knn,5,W_17,07614B78,59,373
knn,5,W_17,66782A34,59,175
knn,5,W_18,072A5219,70,30
knn,5,W_18,07614B78,70,58
knn,5,W_18,66782A34,70,313
knn,5,W_19,072A5219,72,104
knn,5,W_19,07614B78,72,153
knn,5,W_19,66782A34,72,124
knn,5,W_2,072A5219,68,26
knn,5,W_2,07614B78,68,72
knn,5,W_2,66782A34,68,84
knn,5,W_20,072A5219,49,571
knn,5,W_20,07614B78,49,76
knn,5,W_20,66782A34,49,48
knn,5,W_21,072A5219,48,555
knn,5,W_21,07614B78,48,131
knn,5,W_21,66782A34,48,76
knn,5,W_22,072A5219,40,556
knn,5,W_22,07614B78,40,82
knn,5,W_22,66782A34,40,223
knn,5,W_23,072A5219,28,570
knn,5,W_23,07614B78,28,182
knn,5,W_23,66782A34,28,525
knn,5,W_24,072A5219,56,150
knn,5,W_24,07614B78,56,502
knn,5,W_24,66782A34,56,82
knn,5,W_3,072A5219,43,47
knn,5,W_3,07614B78,43,95
knn,5,W_3,66782A34,43,499
knn,5,W_4,072A5219,35,824
knn,5,W_4,07614B78,35,134
knn,5,W_4,66782A34,35,566
knn,5,W_5,072A5219,50,26
knn,5,W_5,07614B78,50,27
knn,5,W_5,66782A34,50,67
knn,5,W_6,072A5219,36,72
knn,5,W_6,07614B78,36,785
knn,5,W_6,66782A34,36,24
knn,5,W_7,072A5219,57,37
knn,5,W_7,07614B78,57,84
knn,5,W_7,66782A34,57,38
knn,5,W_8,072A5219,50,87
knn,5,W_8,07614B78,50,101
knn,5,W_8,66782A34,50,45
knn,5,W_9,072A5219,68,35
knn,5,W_9,07614B78,68,24
knn,5,W_9,66782A34,68,82
knn,5,X_10,191E4C07,70,76
knn,5,X_10,33557852,70,31
knn,5,X_10,4C4B664C,70,71
knn,5,X_11,191E4C07,41,41
knn,5,X_11,33557852,41,447
knn,5,X_11,4C4B664C,41,686
knn,5,X_2,191E4C07,35,831
knn,5,X_2,33557852,35,145
knn,5,X_2,4C4B664C,35,26
knn,5,X_23,2A786119,59,45
knn,5,X_23,4C524C66,59,30
knn,5,X_23,78073433,59,772
knn,5,X_24,2A786119,67,35
knn,5,X_24,4C524C66,67,82
knn,5,X_24,78073433,67,180
knn,5,X_3,2A786119,57,52
knn,5,X_3,4C524C66,57,60
knn,5,X_3,78073433,57,67
knn,5,X_4,191E4C07,61,59
knn,5,X_4,33557852,61,30
knn,5,X_4,4C4B664C,61,18
knn,5,X_5,2A786119,69,23
knn,5,X_5,4C524C66,69,76
knn,5,X_5,78073433,69,12
knn,5,X_6,2A786119,75,8
knn,5,X_6,4C524C66,75,66
knn,5,X_6,78073433,75,77
knn,5,X_7,2A786119,86,26
knn,5,X_7,4C524C66,86,30
knn,5,X_7,78073433,86,93
knn,5,X_8,191E4C07,58,470
knn,5,X_8,33557852,58,159
knn,5,X_8,4C4B664C,58,45
knn,5,X_9,191E4C07,50,34
knn,5,X_9,33557852,50,484
knn,5,X_9,4C4B664C,50,216
knn,5,Y_1,34075261,43,136
knn,5,Y_1,521E1933,43,34
knn,5,Y_1,552A2D4B,43,95
knn,5,Y_10,34075261,51,65
knn,5,Y_10,521E1933,51,84
knn,5,Y_10,552A2D4B,51,473
knn,5,Y_11,34075261,59,84
knn,5,Y_11,521E1933,59,67
knn,5,Y_11,552A2D4B,59,37
knn,5,Y_12,34075261,41,601
knn,5,Y_12,521E1933,41,69
knn,5,Y_12,552A2D4B,41,51
knn,5,Y_2,34075261,50,508
knn,5,Y_2,521E1933,50,91
knn,5,Y_2,552A2D4B,50,19
knn,5,Y_4,34075261,36,160
knn,5,Y_4,521E1933,36,462
