est_method,nodes,tag,x,y,x_est,y_est,cp,error,node_count
knn,odd,78335578,186359.40052847477,447739.6678223897,186380.93615820113,447630.50962816726,D_3,111,14
knn,odd,07610752,186358.579705665,447714.685038251,186340.5462082583,447673.61024845217,D_4,45,11
knn,odd,34191966,186358.579705665,447714.685038251,186407.7477368333,447688.1137771093,D_4,56,11
knn,odd,78335578,186358.579705665,447714.685038251,186341.34199389402,447698.58916147694,D_4,24,11
knn,odd,07610752,186357.7588856004,447689.70225392113,186333.06320430932,447698.8641284234,D_5,26,12
knn,odd,34191966,186357.7588856004,447689.70225392113,186356.93897482564,447664.71252320975,D_5,25,12
knn,odd,78335578,186357.7588856004,447689.70225392113,186357.68298844277,447689.64629543654,D_5,0,12
knn,odd,07610752,186356.93806828125,447664.71946937725,186297.48926521948,447633.33739833144,D_6,67,11
knn,odd,34191966,186356.93806828125,447664.71946937725,186385.03822360752,447505.3978251084,D_6,162,11
knn,odd,78335578,186356.93806828125,447664.71946937725,186363.8768401288,447622.80342029326,D_6,42,11
knn,odd,07610752,186356.11725370627,447639.7366846386,186377.32632404665,447522.48776145774,D_7,119,10
knn,odd,34191966,186356.11725370627,447639.7366846386,186385.05737132428,447505.40620751143,D_7,137,10
knn,odd,78335578,186356.11725370627,447639.7366846386,186421.09129899778,447587.590826575,D_7,83,10
knn,odd,524B0778,186336.05939774952,447790.454219868,186370.71228835636,447830.9937767122,E_1,53,14
knn,odd,664B1E61,186336.05939774952,447790.454219868,186418.19793369705,447754.12478760816,E_1,90,14
knn,odd,78521E33,186336.05939774952,447790.454219868,186368.6638597171,447764.39147751615,E_1,42,14
knn,odd,524B0778,186327.8512362715,447540.6263460111,186361.1613175638,447539.5866426114,E_11,33,8
knn,odd,664B1E61,186327.8512362715,447540.6263460111,186341.7825962634,447456.807835386,E_11,85,8
knn,odd,78521E33,186327.8512362715,447540.6263460111,186361.56946140542,447556.24876711686,E_11,37,8
knn,odd,524B0778,186327.03043522008,447515.643557522,186325.93342621153,447482.3366543984,E_12,33,8
knn,odd,664B1E61,186327.03043522008,447515.643557522,186384.77819496224,447497.0502546604,E_12,61,8
knn,odd,78521E33,186327.03043522008,447515.643557522,186312.5734508588,447582.7859919907,E_12,69,8
knn,odd,524B0778,186326.20963691408,447490.6607688311,186343.6561075959,447515.1423841052,E_13,30,8
knn,odd,664B1E61,186326.20963691408,447490.6607688311,186358.44539361866,447456.25658431824,E_13,47,8
knn,odd,78521E33,186326.20963691408,447490.6607688311,186359.2287730131,447481.2416468237,E_13,34,8
knn,odd,524B0778,186325.3888413525,447465.6779799357,186293.21563551098,447500.0829379297,E_14,47,9
knn,odd,664B1E61,186325.3888413525,447465.6779799357,186367.00008826266,447464.2745813959,E_14,42,9
knn,odd,78521E33,186325.3888413525,447465.6779799357,186341.47511564457,447448.46142602037,E_14,24,9
knn,odd,524B0778,186324.5680485357,447440.6951908304,186376.18011337414,447488.97550203867,E_15,71,8
knn,odd,664B1E61,186324.5680485357,447440.6951908304,186367.0267422506,447464.2695537418,E_15,49,8
knn,odd,78521E33,186324.5680485357,447440.6951908304,186350.37126922482,447464.84622110537,E_15,35,8
knn,odd,524B0778,186318.4641922353,448016.1201439249,186325.6866591671,447982.5337753163,E_16,34,17
knn,odd,664B1E61,186318.4641922353,448016.1201439249,186334.52382298303,447998.8781914632,E_16,24,17
knn,odd,78521E33,186318.4641922353,448016.1201439249,186325.9978491772,447990.94757343,E_16,26,17
knn,odd,524B0778,186317.6433388335,447991.1373564966,186334.02523899288,447982.23011631065,E_17,19,14
knn,odd,664B1E61,186317.6433388335,447991.1373564966,186334.87118249107,448007.2457917745,E_17,24,14
knn,odd,78521E33,186317.6433388335,447991.1373564966,186334.8457850356,448007.2267946143,E_17,24,14
knn,odd,524B0778,186316.82248817538,447966.1545688558,186325.74855513487,447982.67914181686,E_18,19,17
knn,odd,664B1E61,186316.82248817538,447966.1545688558,186334.55156697094,447998.8913466693,E_18,37,17
knn,odd,78521E33,186316.82248817538,447966.1545688558,186333.9877123832,447982.31795740454,E_18,24,17
knn,odd,524B0778,186316.00164026287,447941.1717810293,186332.40930566652,447932.36054831365,E_19,19,14
knn,odd,664B1E61,186316.00164026287,447941.1717810293,186334.5303011089,447998.87760334427,E_19,61,14
knn,odd,78521E33,186316.00164026287,447941.1717810293,186325.43918936304,447974.2010927985,E_19,34,14
knn,odd,524B0778,186335.2385692498,447765.47143338004,186343.9000736832,447773.5761217252,E_2,12,14
knn,odd,664B1E61,186335.2385692498,447765.47143338004,186393.61031818236,447763.49658953864,E_2,58,14
knn,odd,78521E33,186335.2385692498,447765.47143338004,186353.55093124814,447814.7085893894,E_2,53,14
knn,odd,524B0778,186315.18079509455,447916.18899298995,186331.88894410967,447915.7385570265,E_20,17,16
knn,odd,664B1E61,186315.18079509455,447916.18899298995,186349.54844646784,447948.2864090248,E_20,47,16
knn,odd,78521E33,186315.18079509455,447916.18899298995,186331.82082296442,447915.6377184902,E_20,17,16
knn,odd,524B0778,186314.35995267096,447891.20620477287,186314.33524181438,447891.2416137257,E_21,0,17
knn,odd,664B1E61,186314.35995267096,447891.20620477287,186340.66928724974,447932.06235498714,E_21,49,17
knn,odd,78521E33,186314.35995267096,447891.20620477287,186314.65147307422,447899.64921047667,E_21,8,17
knn,odd,524B0778,186313.53911299256,447866.22341633396,186305.19406533524,447866.4809561294,E_22,8,16
knn,odd,664B1E61,186313.53911299256,447866.22341633396,186389.50009610452,447897.0226961217,E_22,82,16
knn,odd,78521E33,186313.53911299256,447866.22341633396,186329.64724038215,447848.99883292604,E_22,24,16
knn,odd,524B0778,186312.71827605885,447841.2406277053,186329.81438245994,447857.40345931007,E_23,24,15
knn,odd,664B1E61,186312.71827605885,447841.2406277053,186379.73684946488,447847.5367430724,E_23,67,15
knn,odd,78521E33,186312.71827605885,447841.2406277053,186318.5912741879,447766.05512084736,E_23,75,15
knn,odd,524B0778,186311.89744186934,447816.2578388777,186318.50600639806,447765.71562156023,E_24,51,15
knn,odd,664B1E61,186311.89744186934,447816.2578388777,186343.93878895004,447781.6335991703,E_24,47,15
knn,odd,78521E33,186311.89744186934,447816.2578388777,186361.219633541,447798.0817152694,E_24,53,15
knn,odd,524B0778,186334.41774349537,447740.4886466951,186392.6709881092,447738.5834942622,E_3,58,14
knn,odd,664B1E61,186334.41774349537,447740.4886466951,186366.3493613652,447697.77945542533,E_3,53,14
knn,odd,78521E33,186334.41774349537,447740.4886466951,186344.64329698635,447798.5267236994,E_3,59,14
knn,odd,524B0778,186333.59692048532,447715.5058598167,186383.00252880552,447697.2372725541,E_4,53,12
knn,odd,664B1E61,186333.59692048532,447715.5058598167,186407.15943629635,447671.3963651959,E_4,86,12
knn,odd,78521E33,186333.59692048532,447715.5058598167,186265.89655157234,447684.3663611959,E_4,75,12
knn,odd,524B0778,186332.77610021963,447690.5230727358,186339.7193038913,447648.6146855605,E_5,42,12
knn,odd,664B1E61,186332.77610021963,447690.5230727358,186376.7390432517,447505.6803432743,E_5,190,12
knn,odd,78521E33,186332.77610021963,447690.5230727358,186349.4455579789,447689.9827921056,E_5,17,12
knn,odd,524B0778,186331.95528269946,447665.5402854495,186374.25911800895,447680.7170859348,E_6,45,13
knn,odd,664B1E61,186331.95528269946,447665.5402854495,186376.40996418888,447497.33858860296,E_6,174,13
knn,odd,78521E33,186331.95528269946,447665.5402854495,186349.1525476529,447681.6533230384,E_6,24,13
knn,odd,524B0778,186331.13446792436,447640.55749796296,186388.18444791983,447596.9771184784,E_7,72,10
knn,odd,664B1E61,186331.13446792436,447640.55749796296,186385.06448903074,447505.405210905,E_7,146,10
knn,odd,78521E33,186331.13446792436,447640.55749796296,186364.7342110755,447647.77084142505,E_7,34,10
knn,odd,524B0778,186330.31365589346,447615.5747102815,186363.60269226998,447614.51580223424,E_8,33,12
knn,odd,664B1E61,186330.31365589346,447615.5747102815,186341.6647045542,447456.7893876167,E_8,159,12
knn,odd,78521E33,186330.31365589346,447615.5747102815,186346.72915673142,447606.72516144195,E_8,19,12
knn,odd,072D1E2A,186311.0766104249,447791.2750498574,186294.45286362956,447791.7994629374,F_1,17,17
knn,odd,2D2A784C,186311.0766104249,447791.2750498574,186330.15109874483,447865.62077730766,F_1,77,17
knn,odd,6119331E,186311.0766104249,447791.2750498574,186411.74343729927,447821.08343137265,F_1,105,17
knn,odd,072D1E2A,186303.68925093676,447566.42993958615,186367.84526406613,447489.2623507959,F_10,100,11
knn,odd,2D2A784C,186303.68925093676,447566.42993958615,186346.44867798127,447598.37710501254,F_10,53,11
knn,odd,6119331E,186303.68925093676,447566.42993958615,186343.1139351129,447498.4440063862,F_10,79,11
knn,odd,072D1E2A,186302.86844693904,447541.447148552,186376.1969905118,447489.0199917387,F_11,90,10
knn,odd,2D2A784C,186302.86844693904,447541.447148552,186253.39962995698,447559.7897601588,F_11,53,10
knn,odd,6119331E,186302.86844693904,447541.447148552,186350.91626419505,447481.50630929065,F_11,77,10
knn,odd,072D1E2A,186302.04764568596,447516.46435732656,186318.16732560445,447499.27074656484,F_12,24,10
knn,odd,2D2A784C,186302.04764568596,447516.46435732656,186244.5823124359,447543.3475285949,F_12,63,10
knn,odd,6119331E,186302.04764568596,447516.46435732656,186333.49510095723,447457.0655676002,F_12,67,10
knn,odd,072D1E2A,186301.2268471773,447491.48156587995,186341.49282900625,447448.4765439185,F_13,59,8
knn,odd,2D2A784C,186301.2268471773,447491.48156587995,186342.835695702,447490.12783033185,F_13,42,8
knn,odd,6119331E,186301.2268471773,447491.48156587995,186341.51936411395,447448.47385094396,F_13,59,8
knn,odd,072D1E2A,186300.40605141345,447466.49877424404,186341.4932443216,447448.45310960524,F_14,45,10
knn,odd,2D2A784C,186300.40605141345,447466.49877424404,186285.42672786597,447517.06091360445,F_14,53,10
knn,odd,6119331E,186300.40605141345,447466.49877424404,186342.06132178305,447465.081831272,F_14,42,10
knn,odd,2A786119,186299.58525839454,447441.5159823996,186317.12698599603,447474.2528107,F_15,37,8
knn,odd,4C524C66,186299.58525839454,447441.5159823996,186358.3857425034,447456.2206036491,F_15,61,8
knn,odd,78073433,186299.58525839454,447441.5159823996,186358.77479423885,447464.6120190534,F_15,64,8
knn,odd,072D1E2A,186293.481403957,448016.94099882204,186267.897033854,447992.7761114758,F_16,35,15
knn,odd,2D2A784C,186293.481403957,448016.94099882204,186284.33963859937,447992.3028405211,F_16,26,15
knn,odd,6119331E,186293.481403957,448016.94099882204,186260.24476890924,448017.9639931449,F_16,33,15
knn,odd,072D1E2A,186292.6605503563,447991.95820864156,186284.72757505183,448000.40874289145,F_17,12,19
knn,odd,2D2A784C,186292.6605503563,447991.95820864156,186292.11597748235,447975.38394828077,F_17,17,19
knn,odd,6119331E,186292.6605503563,447991.95820864156,186284.7048871865,448000.75286536966,F_17,12,19
knn,odd,072D1E2A,186291.8396995001,447966.97541825817,186350.06169548607,447965.2685207223,F_18,58,17
knn,odd,2D2A784C,186291.8396995001,447966.97541825817,186308.77625368422,447982.69730184844,F_18,23,17
knn,odd,6119331E,186291.8396995001,447966.97541825817,186292.38318771776,447983.5165552859,F_18,17,17
knn,odd,072D1E2A,186291.01885138897,447941.9926276905,186326.2089124855,447999.21275907784,F_19,67,17
knn,odd,2D2A784C,186291.01885138897,447941.9926276905,186300.24370489334,447974.9982424015,F_19,34,17
knn,odd,6119331E,186291.01885138897,447941.9926276905,186292.65862405708,447991.8995535178,F_19,50,17
knn,odd,072D1E2A,186310.25578172557,447766.29226062074,186353.7435387387,447814.91510583775,F_2,65,16
knn,odd,2D2A784C,186310.25578172557,447766.29226062074,186353.2092202706,447814.90095470246,F_2,65,16
knn,odd,6119331E,186310.25578172557,447766.29226062074,186302.50020260084,447783.264032683,F_2,19,16
knn,odd,072D1E2A,186290.19800602205,447917.00983690284,186299.56449553402,447949.8746288632,F_20,34,18
knn,odd,2D2A784C,186290.19800602205,447917.00983690284,186289.6434293534,447900.31573225843,F_20,17,18
knn,odd,6119331E,186290.19800602205,447917.00983690284,186290.42954038718,447925.35264828405,F_20,8,18
knn,odd,072D1E2A,186289.3771633999,447892.02704594465,186290.7638733065,447933.64691529074,F_21,42,14
knn,odd,2D2A784C,186289.3771633999,447892.02704594465,186314.88269829325,447907.8313175996,F_21,30,14
knn,odd,6119331E,186289.3771633999,447892.02704594465,186349.15465581865,447940.07177576167,F_21,77,14
knn,odd,072D1E2A,186288.55632352177,447867.0442547628,186303.00101424265,447799.9006161167,F_22,69,17
knn,odd,2D2A784C,186288.55632352177,447867.0442547628,186296.3679079376,447850.2177314587,F_22,19,17
knn,odd,6119331E,186288.55632352177,447867.0442547628,186329.40140100694,447848.76207646605,F_22,45,17
knn,odd,072D1E2A,186287.73548638893,447842.0614633876,186337.95473239516,447848.75680875237,F_23,51,17
knn,odd,2D2A784C,186287.73548638893,447842.0614633876,186302.7098698608,447791.7074463186,F_23,53,17
knn,odd,6119331E,186287.73548638893,447842.0614633876,186338.22170397363,447856.7996949085,F_23,53,17
knn,odd,072D1E2A,186286.91465200036,447817.07867181674,186309.43852390646,447741.41804374405,F_24,79,16
knn,odd,2D2A784C,186286.91465200036,447817.07867181674,186295.76272005634,447833.5353352451,F_24,19,16
knn,odd,6119331E,186286.91465200036,447817.07867181674,186309.98511503014,447758.05415029114,F_24,63,16
knn,odd,072D1E2A,186309.4349557705,447741.3094711955,186344.65726123593,447798.39229904185,F_3,67,15
knn,odd,2D2A784C,186309.4349557705,447741.3094711955,186319.3155956284,447790.78211860964,F_3,50,15
knn,odd,6119331E,186309.4349557705,447741.3094711955,186378.6350398005,447837.82587211335,F_3,119,15
knn,odd,072D1E2A,186308.61413255983,447716.3266815737,186344.94004964578,447814.6547262678,F_4,105,16
knn,odd,2D2A784C,186308.61413255983,447716.3266815737,186310.52200189338,447774.39489677903,F_4,58,16
knn,odd,6119331E,186308.61413255983,447716.3266815737,186351.52643834788,447764.7310824435,F_4,65,16
knn,odd,072D1E2A,186307.79331209432,447691.3438917445,186322.7958072185,447640.8110625487,F_5,53,15
knn,odd,2D2A784C,186307.79331209432,447691.3438917445,186243.12249081055,447751.6942911087,F_5,88,15
knn,odd,6119331E,186307.79331209432,447691.3438917445,186331.4566332983,447648.9078342123,F_5,49,15
knn,odd,072D1E2A,186306.9724943736,447666.3611017207,186364.4353110414,447639.46415959403,F_6,63,12
knn,odd,2D2A784C,186306.9724943736,447666.3611017207,186373.6626916207,447664.2010075317,F_6,67,12
knn,odd,6119331E,186306.9724943736,447666.3611017207,186385.86019853997,447530.35554977244,F_6,157,12
knn,odd,072D1E2A,186306.15167939712,447641.3783114908,186372.0728019538,447622.7918961302,F_7,68,10
knn,odd,2D2A784C,186306.15167939712,447641.3783114908,186297.71638104416,447641.6378351834,F_7,8,10
knn,odd,6119331E,186306.15167939712,447641.3783114908,186354.93744123145,447606.84524720715,F_7,60,10
knn,odd,072D1E2A,186305.3308671654,447616.3955210575,186355.0002656357,447606.44700208976,F_8,51,9
knn,odd,2D2A784C,186305.3308671654,447616.3955210575,186353.10059282283,447548.12750998745,F_8,83,9
knn,odd,6119331E,186305.3308671654,447616.3955210575,186376.19811052235,447489.02807153214,F_8,146,9
knn,odd,072D1E2A,186304.51005767882,447591.41273042926,186393.9113970051,447521.7769574535,F_9,113,9
knn,odd,2D2A784C,186304.51005767882,447591.41273042926,186327.87417782872,447540.6018477401,F_9,56,9
knn,odd,6119331E,186304.51005767882,447591.41273042926,186393.35932029993,447505.13817267295,F_9,124,9
knn,odd,2A786119,186286.09382035543,447792.0958800439,186343.86301381708,447773.5399284162,G_1,61,14
knn,odd,4C524C66,186286.09382035543,447792.0958800439,186360.72738005995,447781.26040743454,G_1,75,14
knn,odd,78073433,186286.09382035543,447792.0958800439,186360.20730641397,447764.6427223919,G_1,79,14
knn,odd,2A786119,186278.70645906057,447567.25074508536,186263.14421575365,447601.0815153429,G_10,37,12
knn,odd,4C524C66,186278.70645906057,447567.25074508536,186350.6958170096,447473.17575626797,G_10,118,12
knn,odd,78073433,186278.70645906057,447567.25074508536,186367.31168053325,447472.6381773039,G_10,130,12
knn,odd,2A786119,186277.8856548618,447542.26795130834,186238.4927036812,447610.2386453671,G_11,79,11
knn,odd,4C524C66,186277.8856548618,447542.26795130834,186334.82809945336,447498.70098664216,G_11,72,11
knn,odd,78073433,186277.8856548618,447542.26795130834,186317.09513658704,447465.9137817319,G_11,86,11
knn,odd,2A786119,186277.06485340698,447517.2851573273,186278.1114348586,447550.65301391145,G_12,33,11
knn,odd,4C524C66,186277.06485340698,447517.2851573273,186292.61214775973,447483.43405887956,G_12,37,11
knn,odd,78073433,186277.06485340698,447517.2851573273,186341.50868189245,447448.4906908721,G_12,94,11
knn,odd,2A786119,186276.2440546966,447492.3023631428,186294.25875974787,447533.40888166777,G_13,45,11
knn,odd,4C524C66,186276.2440546966,447492.3023631428,186267.69207620586,447484.22906289616,G_13,12,11
knn,odd,78073433,186276.2440546966,447492.3023631428,186325.40813298582,447465.65310873,G_13,56,11
knn,odd,2A786119,186269.31946947673,448042.744646642,186243.67666688256,448010.1790438502,G_16,41,18
knn,odd,4C524C66,186269.31946947673,448042.744646642,186260.18836663084,448018.0349022952,G_16,26,18
knn,odd,78073433,186269.31946947673,448042.744646642,186292.4033178647,447984.12922105583,G_16,63,18
knn,odd,2A786119,186268.49861293368,448017.76185390964,186266.8614442607,447967.9342999223,G_17,50,16
knn,odd,4C524C66,186268.49861293368,448017.76185390964,186202.18058387152,448028.1563028369,G_17,67,16
knn,odd,78073433,186268.49861293368,448017.76185390964,186218.26034598867,448011.10456094827,G_17,51,16
