tag,cp,error,x_cal,y_cal,x_est,y_est,node_count,round,dets,habitat
784C5552,H_19,44.98538282224216,186241.87411391668,447968.6171176664,186225.1441872333,447926.85835546214,27,one,NA,2_3
78612A1E,H_19,42.15269350619083,186241.87411391668,447968.6171176664,186232.49790342295,447927.52044813463,25,one,NA,2_3
34556652,H_19,28.099960073413342,186241.87411391668,447968.6171176664,186246.985805552,447940.9860054059,14,one,NA,2_3
33344C34,H_19,34.305600092765445,186241.87411391668,447968.6171176664,186257.91512361585,447998.9413687793,32,two,512,2_3
34191E2A,H_19,28.37694752177851,186241.87411391668,447968.6171176664,186222.56840707097,447989.4147337278,41,two,699,2_3
78612A1E,H_2,18.81333955664745,186261.1110275421,447792.91671043873,186268.1734603423,447775.479285508,27,one,NA,2
784C5552,H_2,54.49057684633647,186261.1110275421,447792.91671043873,186295.78097281203,447750.87842003553,26,one,NA,2
34556652,H_2,46.35963114826598,186261.1110275421,447792.91671043873,186302.73586194223,447772.5062091866,21,one,NA,2
33344C34,H_2,56.93341920242217,186261.1110275421,447792.91671043873,186304.9669500958,447756.6114452691,36,two,554,2
34191E2A,H_2,26.860418245040663,186261.1110275421,447792.91671043873,186244.2913639609,447771.974385226,44,two,946,2
784C5552,H_20,7.734462292087095,186241.0532654077,447943.63432159874,186233.31926772697,447943.5495464726,24,one,NA,2_3
78612A1E,H_20,17.375660093290687,186241.0532654077,447943.63432159874,186240.4826726988,447926.2680327713,25,one,NA,2_3
34556652,H_20,13.251672399584647,186241.0532654077,447943.63432159874,186240.618099244,447930.3897962469,12,one,NA,2_3
784C5552,H_21,34.67940796050062,186240.2324196435,447918.6515253296,186241.3712480772,447953.3122293947,27,one,NA,1
78612A1E,H_21,44.93988223264615,186240.2324196435,447918.6515253296,186257.2396890438,447960.24895076227,17,one,NA,1
34556652,H_21,16.027549121779757,186240.2324196435,447918.6515253296,186240.75874566945,447934.6704301537,13,one,NA,1
78612A1E,H_22,34.46176922691345,186239.41157662295,447893.6687288764,186246.73049942253,447859.9931159302,25,one,NA,2
34556652,H_22,108.02066649966493,186239.41157662295,447893.6687288764,186332.52740187352,447948.4218792784,12,one,NA,2
784C5552,H_22,9.25680518742288,186239.41157662295,447893.6687288764,186239.10759788955,447884.4169161239,25,one,NA,2
78612A1E,H_23,35.62121520675702,186238.59073634725,447868.68593221344,186263.1344925321,447842.8697550149,28,one,NA,2
784C5552,H_23,33.57577198916693,186238.59073634725,447868.68593221344,186237.48816665003,447835.1282683387,27,one,NA,2
34556652,H_23,110.4272171249258,186238.59073634725,447868.68593221344,186325.3630368358,447936.9848205637,16,one,NA,2
784C5552,H_24,55.264962940794696,186237.7698988156,447843.7031353547,186211.11896123525,447795.2888435088,27,one,NA,1
78612A1E,H_24,34.28454763120911,186237.7698988156,447843.7031353547,186244.94759393265,447810.1783549813,28,one,NA,1
34556652,H_24,81.41190670737285,186237.7698988156,447843.7031353547,186293.17746411345,447784.054998238,24,one,NA,1
78612A1E,H_3,23.67408587531615,186260.29019844203,447767.9339157196,186237.54635574407,447774.5050618421,27,one,NA,2
34556652,H_3,40.87133438076263,186260.29019844203,447767.9339157196,186298.93123294273,447754.61714333366,20,one,NA,2
784C5552,H_3,9.570603575829246,186260.29019844203,447767.9339157196,186252.61147767864,447762.2213243424,24,one,NA,2
33344C34,H_3,106.41380020445445,186260.29019844203,447767.9339157196,186361.8027762329,447799.8571584154,35,two,554,2
34191E2A,H_3,10.662367536021463,186260.29019844203,447767.9339157196,186251.2593496205,447773.6022356679,42,two,919,2
78612A1E,H_4,59.50331595099043,186259.46937208704,447742.9511207999,186206.20819771543,447769.4820822171,27,one,NA,2
34556652,H_4,56.54366307487012,186259.46937208704,447742.9511207999,186313.78740901712,447758.6589754588,19,one,NA,2
784C5552,H_4,35.132292887746765,186259.46937208704,447742.9511207999,186235.89428352544,447768.9990228817,25,one,NA,2
33344C34,H_4,106.43821592289288,186259.46937208704,447742.9511207999,186355.3980745967,447789.0681224767,34,two,578,2
34191E2A,H_4,51.22635343112241,186259.46937208704,447742.9511207999,186287.7767825571,447785.64573168143,41,two,727,2
78612A1E,H_5,47.6682238571609,186258.6485484763,447717.96832569066,186211.05951602047,447720.7148790964,26,one,NA,2
784C5552,H_5,23.909030876012377,186258.6485484763,447717.96832569066,186241.36558396535,447701.44740274,25,one,NA,2
34556652,H_5,42.87746038853226,186258.6485484763,447717.96832569066,186297.2138501311,447736.7084995864,18,one,NA,2
33344C34,H_5,68.81951005362315,186258.6485484763,447717.96832569066,186315.68735156057,447756.474168192,33,two,591,2
34191E2A,H_5,76.09931882985289,186258.6485484763,447717.96832569066,186291.9382811029,447786.40004368767,43,two,894,2
78612A1E,H_6,26.6764299859905,186257.8277276097,447692.98553037154,186267.9611482992,447717.66235557105,27,one,NA,2
34556652,H_6,9.259661783298457,186257.8277276097,447692.98553037154,186266.80208942248,447690.70470455743,16,one,NA,2
784C5552,H_6,23.140897317255853,186257.8277276097,447692.98553037154,186273.06931738777,447675.57303285727,22,one,NA,2
33344C34,H_6,5.486375001587253,186257.8277276097,447692.98553037154,186258.1155313854,447698.4643513802,30,two,468,2
34191E2A,H_6,17.314202844141377,186257.8277276097,447692.98553037154,186259.94090563827,447710.17029393546,39,two,771,2
78612A1E,H_7,60.17220317932988,186257.00690948748,447668.00273485336,186272.28149842116,447609.8015237976,24,one,NA,2
784C5552,H_7,54.3305826657011,186257.00690948748,447668.00273485336,186305.44962300255,447692.60183483874,21,one,NA,2
34556652,H_7,26.749737787274753,186257.00690948748,447668.00273485336,186281.67691042388,447657.6615779797,16,one,NA,2
33344C34,H_7,31.24758314527793,186257.00690948748,447668.00273485336,186276.07038306148,447643.2439903837,32,two,546,2
34191E2A,H_7,118.05435931902456,186257.00690948748,447668.00273485336,186148.93183410785,447620.498947258,39,two,741,2
78612A1E,H_8,10.968260837164555,186256.1860941094,447643.01993914286,186263.93934903492,447635.26173162746,25,one,NA,2
34556652,H_8,120.59711904086583,186256.1860941094,447643.01993914286,186300.82869024097,447530.99001576705,13,one,NA,2
784C5552,H_8,26.295281415000503,186256.1860941094,447643.01993914286,186265.73758347004,447667.5191406745,21,one,NA,2
33344C34,H_8,101.89343296474298,186256.1860941094,447643.01993914286,186308.45221816064,447555.55266550294,28,two,464,2
34191E2A,H_8,18.327517767819167,186256.1860941094,447643.01993914286,186241.53056137887,447654.0250864801,40,two,613,2
78612A1E,H_9,42.248360402573745,186255.36528147533,447618.0371432175,186261.92055941213,447576.3004412889,26,one,NA,1
34556652,H_9,88.18091372045951,186255.36528147533,447618.0371432175,186277.57124095564,447532.69800267735,13,one,NA,1
784C5552,H_9,29.49005608823085,186255.36528147533,447618.0371432175,186237.90564980888,447594.2711029466,21,one,NA,1
33344C34,H_9,176.36866194360118,186255.36528147533,447618.0371432175,186335.22627504155,447460.78534951585,26,two,437,1
34191E2A,H_9,31.682942785826995,186255.36528147533,447618.0371432175,186246.3943350233,447648.4235050156,37,two,598,1
19614B34,I_1,109.23572905293676,186236.9490640275,447818.72033828887,186216.32440522267,447711.4493359121,20,one,NA,1_2
071E2A4C,I_1,19.52686383200541,186236.9490640275,447818.72033828887,186228.53733698564,447801.0981573998,28,one,NA,1_2
554B554C,I_1,33.52010401767487,186236.9490640275,447818.72033828887,186235.8483260763,447785.2183122409,26,one,NA,1_2
34075261,I_1,21.132991041327116,186236.9490640275,447818.72033828887,186232.58172554788,447839.3971287786,38,two,657,1_2
524B0778,I_1,142.5677391913363,186236.9490640275,447818.72033828887,186097.288597874,447790.0757148505,44,two,740,1_2
664B1E61,I_1,36.68139684585783,186236.9490640275,447818.72033828887,186228.1292931273,447854.3256260399,40,two,558,1_2
071E2A4C,I_10,63.123980634002415,186229.5616744234,447593.8751557304,186268.21299743725,447543.9681205514,21,one,NA,2
19614B34,I_10,49.055165570813294,186229.5616744234,447593.8751557304,186253.1405744668,447550.8583596861,17,one,NA,2
554B554C,I_10,50.33252762161215,186229.5616744234,447593.8751557304,186268.64733877336,447562.162789387,17,one,NA,2
34075261,I_10,120.77172687666685,186229.5616744234,447593.8751557304,186301.1724866865,447496.62444066984,23,two,324,2
524B0778,I_10,53.312843883764195,186229.5616744234,447593.8751557304,186177.07457613832,447584.5282933378,34,two,521,2
664B1E61,I_10,49.504040609785534,186229.5616744234,447593.8751557304,186268.1752395145,447562.89705656905,27,two,422,2
071E2A4C,I_11,49.60594413642785,186228.74086707688,447568.8923566695,186270.54579933605,447542.1884743211,21,one,NA,2
19614B34,I_11,43.71980753804745,186228.74086707688,447568.8923566695,186235.2530663808,447525.66027562553,13,one,NA,2
554B554C,I_11,9.05089186716516,186228.74086707688,447568.8923566695,186237.5738699107,447566.91834944335,19,one,NA,2
34075261,I_11,134.00064755107402,186228.74086707688,447568.8923566695,186320.36244521127,447471.1086158724,27,two,424,2
524B0778,I_11,69.66283765736125,186228.74086707688,447568.8923566695,186159.64846794223,447559.9956532183,37,two,655,2
664B1E61,I_11,41.540605358249714,186228.74086707688,447568.8923566695,186268.53545608267,447556.97545357386,27,two,374,2
071E2A4C,I_12,18.974559102126353,186227.92006247377,447543.90955740726,186219.79309526435,447561.0555860173,26,one,NA,2
19614B34,I_12,36.06234760353467,186227.92006247377,447543.90955740726,186242.1494959936,447510.77323087,16,one,NA,2
554B554C,I_12,50.669967168067565,186227.92006247377,447543.90955740726,186237.91911210597,447593.5831377017,16,one,NA,2
34075261,I_12,16.079305416972066,186227.92006247377,447543.90955740726,186242.89571917657,447538.0551770803,29,two,366,2
524B0778,I_12,72.09768139490147,186227.92006247377,447543.90955740726,186157.91920003272,447526.6481866613,34,two,657,2
664B1E61,I_12,31.69963912392232,186227.92006247377,447543.90955740726,186258.39388303467,447552.6395849564,29,two,336,2
071E2A4C,I_13,42.1184223670107,186227.0992606155,447518.9267579286,186192.39766525425,447495.05709555,19,one,NA,4
19614B34,I_13,37.52889103605093,186227.0992606155,447518.9267579286,186242.84889396548,447484.8626021085,16,one,NA,4
554B554C,I_13,13.360547131539333,186227.0992606155,447518.9267579286,186226.66054417985,447505.5734157424,18,one,NA,4
34075261,I_13,20.008406506787207,186227.0992606155,447518.9267579286,186247.09660591924,447518.26154236664,28,two,463,4
524B0778,I_13,80.9877133274279,186227.0992606155,447518.9267579286,186149.2610917037,447541.2925615238,34,two,653,4
664B1E61,I_13,40.10663220716785,186227.0992606155,447518.9267579286,186267.1788887324,447517.4552427195,26,two,445,4
554B554C,I_14,11.952444157840365,186226.27846150097,447493.943958266,186217.9955818796,447502.5610822946,23,one,NA,4
071E2A4C,I_14,29.991543075284245,186226.27846150097,447493.943958266,186210.6132947604,447519.519243348,22,one,NA,4
19614B34,I_14,30.915107766251687,186226.27846150097,447493.943958266,186252.29549249852,447510.6429997436,19,one,NA,4
34075261,I_14,35.72234007508547,186226.27846150097,447493.943958266,186247.116214579,447522.9590168925,28,two,430,4
524B0778,I_14,92.323283068160407,186226.27846150097,447493.943958266,186147.2294152256,447541.6392083381,35,two,582,4
664B1E61,I_14,37.87096361092931,186226.27846150097,447493.943958266,186242.40452794568,447528.2099744605,30,two,300,4
071E2A4C,I_15,37.66833518787626,186225.4576651311,447468.9611583904,186208.4029267229,447502.5474557995,21,one,NA,2
554B554C,I_15,41.677063096447576,186225.4576651311,447468.9611583904,186226.82620590704,447510.6157461868,17,one,NA,2
19614B34,I_15,52.856552426178446,186225.4576651311,447468.9611583904,186265.53302853752,447503.42534824344,16,one,NA,2
071E2A4C,I_16,7.309140058809756,186219.3538795939,448044.3863629013,186217.50280844443,448037.3155026991,20,one,NA,2
554B554C,I_16,25.58060780908045,186219.3538795939,448044.3863629013,186195.29273997404,448053.07135317626,18,one,NA,2
19614B34,I_16,18.449452148770895,186219.3538795939,448044.3863629013,186212.0298982869,448027.452917227,19,one,NA,2
34075261,I_16,6.208389377600708,186219.3538795939,448044.3863629013,186214.85260315525,448040.1105461271,26,two,346,2
524B0778,I_16,54.0851744808468,186219.3538795939,448044.3863629013,186168.4771579815,448026.03519681847,39,two,602,2
664B1E61,I_16,13.3127016375124,186219.3538795939,448044.3863629013,186209.8485478898,448035.0655960828,31,two,392,2
071E2A4C,I_17,15.688896160180164,186218.53302265477,448019.4035646909,186218.01781599905,448003.7231302318,23,one,NA,2
19614B34,I_17,18.452827165833657,186218.53302265477,448019.4035646909,186226.74460366392,448002.8785301148,20,one,NA,2
554B554C,I_17,31.86699048262168,186218.53302265477,448019.4035646909,186250.39974883012,448019.2737753067,17,one,NA,2
34075261,I_17,16.706974906772015,186218.53302265477,448019.4035646909,186224.89199448403,448034.8530464884,27,two,338,2
524B0778,I_17,25.213025678880896,186218.53302265477,448019.4035646909,186193.34615258512,448020.55171101366,38,two,654,2
664B1E61,I_17,15.057479338757489,186218.53302265477,448019.4035646909,186229.26952588823,448029.96079834155,29,two,377,2
071E2A4C,I_18,30.079740075090605,186217.71216845937,447994.4207662725,186192.275919041,447978.36498916545,26,one,NA,2
19614B34,I_18,29.6418910123365,186217.71216845937,447994.4207662725,186202.15719173165,448019.65337219794,22,one,NA,2
554B554C,I_18,9.025328286589552,186217.71216845937,447994.4207662725,186217.4157870848,447985.4003057099,23,one,NA,2
34075261,I_18,46.52603694763152,186217.71216845937,447994.4207662725,186230.29821198905,448039.21210050496,29,two,438,2
524B0778,I_18,39.60117718582921,186217.71216845937,447994.4207662725,186192.73567749545,448025.1523157556,39,two,737,2
664B1E61,I_18,46.466192336652966,186217.71216845937,447994.4207662725,186230.17335385413,448039.18488012307,30,two,343,2
19614B34,I_19,49.9176091275517,186216.89131700835,447969.43796766904,186258.08441457775,447997.6318750542,23,one,NA,2_3
071E2A4C,I_19,34.61042680395135,186216.89131700835,447969.43796766904,186209.81886868097,448003.31808157393,28,one,NA,2_3
554B554C,I_19,46.49453339620438,186216.89131700835,447969.43796766904,186250.5659933751,448001.49662963935,26,one,NA,2_3
34075261,I_19,71.17356784657524,186216.89131700835,447969.43796766904,186229.88504795753,448039.4153905712,28,two,419,2_3
524B0778,I_19,105.66720925150824,186216.89131700835,447969.43796766904,186113.9837086464,447993.42928385263,42,two,716,2_3
664B1E61,I_19,70.11648870567399,186216.89131700835,447969.43796766904,186215.90983332568,448039.5475866824,34,two,402,2_3
071E2A4C,I_2,20.0192337233839,186236.128231984,447793.73754103144,186227.85483447285,447811.967204015,29,one,NA,2
19614B34,I_2,9.105865682762165,186236.128231984,447793.73754103144,186236.42725282648,447802.8384957269,28,one,NA,2
554B554C,I_2,23.691190613130654,186236.128231984,447793.73754103144,186236.90621089883,447817.4159544385,26,one,NA,2
34075261,I_2,50.88565983672496,186236.128231984,447793.73754103144,186248.10477658003,447843.19371108693,37,two,635,2
524B0778,I_2,118.97808645859624,186236.128231984,447793.73754103144,186120.34039455088,447766.3703753047,43,two,799,2
664B1E61,I_2,46.95593853914311,186236.128231984,447793.73754103144,186260.05970792315,447753.33773133554,39,two,592,2
071E2A4C,I_20,2.891981797805837,186216.07046830072,447944.45516886073,186215.97550173785,447941.564746734,25,one,NA,2_3
19614B34,I_20,29.945745759644417,186216.07046830072,447944.45516886073,186200.13693768703,447969.81005579175,23,one,NA,2_3
554B554C,I_20,29.295783283849463,186216.07046830072,447944.45516886073,186200.59980895865,447969.3329022329,25,one,NA,2_3
34075261,I_20,50.639689937884135,186216.07046830072,447944.45516886073,186218.44000270983,447995.0393907455,30,two,447,2_3
524B0778,I_20,64.69003428771865,186216.07046830072,447944.45516886073,186151.38926405684,447943.38635937945,40,two,706,2_3
664B1E61,I_20,76.29130985555685,186216.07046830072,447944.45516886073,186229.38345451292,448019.57592736057,35,two,433,2_3
071E2A4C,I_21,52.51891237122682,186215.24962233807,447919.47236984945,186199.00935817443,447969.4172392211,28,one,NA,2_3
554B554C,I_21,1.1493400790953594,186215.24962233807,447919.47236984945,186215.21188222332,447918.323649561,25,one,NA,2_3
19614B34,I_21,17.37128545941857,186215.24962233807,447919.47236984945,186232.5484506644,447917.8874102133,23,one,NA,2_3
34075261,I_21,75.42129615475315,186215.24962233807,447919.47236984945,186218.3616896596,447994.82943289366,29,two,432,2_3
524B0778,I_21,64.69075938499023,186215.24962233807,447919.47236984945,186156.46338892932,447946.47372373065,41,two,727,2_3
