k,tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
4,784C5552,H_13,36.372366503016984,186252.08205838304,447518.10595752846,186272.4494876532,447548.2409350455,20
4,78612A1E,H_13,35.65508100739401,186252.08205838304,447518.10595752846,186228.85764977123,447545.1598231723,21
4,34556652,H_13,26.865246281049032,186252.08205838304,447518.10595752846,186270.14339400423,447498.2180312082,14
4,784C5552,H_14,95.45604793054237,186251.26125947066,447493.12316059734,186167.097878353,447538.1607267545,21
4,78612A1E,H_14,66.59856873441991,186251.26125947066,447493.12316059734,186247.68143904905,447559.625448101,21
4,34556652,H_14,34.49528010096378,186251.26125947066,447493.12316059734,186285.75118162183,447493.7311237952,14
4,78612A1E,H_16,39.526240582202625,186244.33667590722,448043.56550467544,186219.21765780015,448013.0473359247,22
4,784C5552,H_16,61.06169475271678,186244.33667590722,448043.56550467544,186217.5243812083,447988.7053969554,27
4,34556652,H_16,27.097629329048587,186244.33667590722,448043.56550467544,186232.64067151066,448019.12199845375,12
4,78612A1E,H_17,62.23386175271032,186243.51581916632,448018.58270920435,186182.200581009,448007.92930043687,29
4,784C5552,H_17,19.13277244435524,186243.51581916632,448018.58270920435,186224.3832900679,448018.486212026,18
4,34556652,H_17,14.099820680887383,186243.51581916632,448018.58270920435,186232.3228141193,448027.1571818558,14
4,78612A1E,H_18,56.87178932737129,186242.69496516965,447993.5999135299,186186.3286613633,448001.16563996614,29
4,34556652,H_18,22.200201182413416,186242.69496516965,447993.5999135299,186231.25930167985,448012.62816970557,12
4,784C5552,H_18,36.55415689685318,186242.69496516965,447993.5999135299,186222.94195454748,447962.84239481005,21
4,784C5552,H_19,47.43164406688235,186241.87411391668,447968.6171176664,186222.8685594888,447925.15966997587,27
4,78612A1E,H_19,28.24358192250113,186241.87411391668,447968.6171176664,186228.96731726895,447943.4951249089,25
4,34556652,H_19,23.784225920917574,186241.87411391668,447968.6171176664,186251.27130685325,447946.7680406248,14
4,78612A1E,H_2,32.426175542282294,186261.11102754207,447792.91671043873,186271.67653188948,447762.2601128098,27
4,784C5552,H_2,58.9120206057487,186261.11102754207,447792.91671043873,186293.10513607113,447743.44951735804,26
4,34556652,H_2,49.848384333905024,186261.11102754207,447792.91671043873,186298.3395215291,447759.7670399101,21
4,784C5552,H_20,23.89978238949228,186241.0532654077,447943.63432159874,186217.99090594522,447949.9054597959,24
4,78612A1E,H_20,7.420594836644058,186241.0532654077,447943.63432159874,186240.80958453935,447936.2177288929,25
4,34556652,H_20,0.34389519237900606,186241.0532654077,447943.63432159874,186241.06456166806,447943.9780312114,12
4,784C5552,H_21,21.03025215549853,186240.2324196435,447918.65152532957,186240.9230276557,447939.670435061,27
4,78612A1E,H_21,42.06377609891409,186240.2324196435,447918.65152532957,186259.31343244802,447956.1385392151,17
4,34556652,H_21,23.36449705446013,186240.2324196435,447918.65152532957,186245.79977557325,447941.3430274958,13
4,78612A1E,H_22,28.22489243251477,186239.41157662298,447893.6687288764,186250.99867330832,447867.9319119941,25
4,34556652,H_22,79.5711959627591,186239.41157662298,447893.6687288764,186310.39172023692,447929.6325223288,12
4,784C5552,H_22,14.231442642475713,186239.41157662298,447893.6687288764,186233.10858161421,447880.9091750595,25
4,78612A1E,H_23,36.46892713151092,186238.59073634725,447868.68593221344,186256.97704329816,447837.1910697303,28
4,784C5552,H_23,32.08112957200279,186238.59073634725,447868.68593221344,186231.55043024785,447837.38684333465,27
4,34556652,H_23,86.0379730784827,186238.59073634725,447868.68593221344,186310.9209520651,447915.2785572271,16
4,784C5552,H_24,64.41517402630336,186237.76989881558,447843.7031353547,186216.78249414495,447782.8028603961,27
4,78612A1E,H_24,41.61882111273405,186237.76989881558,447843.7031353547,186254.93528593576,447805.78907785844,28
4,34556652,H_24,96.11662830452877,186237.76989881558,447843.7031353547,186303.28666002586,447773.3756141617,24
4,78612A1E,H_3,13.831224974194976,186260.29019844203,447767.9339157196,186248.14846657543,447761.30963224394,27
4,34556652,H_3,33.63929954895501,186260.29019844203,447767.9339157196,186289.88570833017,447751.94303492445,20
4,784C5552,H_3,23.464497354318013,186260.29019844203,447767.9339157196,186281.13578887275,447757.16154385055,24
4,78612A1E,H_4,38.17222230953894,186259.46937208704,447742.9511207999,186224.12547277412,447757.3708065595,27
4,34556652,H_4,41.986535928590065,186259.46937208704,447742.9511207999,186301.43832028215,447744.16626962996,19
4,784C5552,H_4,31.393696080195333,186259.46937208704,447742.9511207999,186241.5823231995,447768.750687379,25
4,78612A1E,H_5,54.47366593678405,186258.64854847634,447717.96832569066,186204.2770501662,447714.63359150314,26
4,784C5552,H_5,31.28727650651771,186258.64854847634,447717.96832569066,186227.9896731347,447724.20747899706,25
4,34556652,H_5,36.046295568544544,186258.64854847634,447717.96832569066,186288.5176922946,447738.1467714132,18
4,78612A1E,H_6,33.55422809020313,186257.8277276097,447692.98553037154,186271.86904992902,447723.46056097455,27
4,34556652,H_6,14.485532007260819,186257.8277276097,447692.98553037154,186270.19692868157,447685.4467305747,16
4,784C5552,H_6,27.128562153597517,186257.8277276097,447692.98553037154,186269.36630582518,447668.4331354316,22
4,78612A1E,H_7,75.9901030828163,186257.00690948748,447668.00273485336,186273.60540801915,447593.8475892933,24
4,784C5552,H_7,70.11686330002414,186257.00690948748,447668.00273485336,186322.97700879432,447691.7581661582,21
4,34556652,H_7,23.272631278899077,186257.00690948748,447668.00273485336,186275.81303833105,447654.2934356531,16
4,78612A1E,H_8,11.998677671672827,186256.1860941094,447643.01993914286,186244.20930559485,447643.7443718494,25
4,34556652,H_8,138.89824697259272,186256.1860941094,447643.01993914286,186312.14026536333,447515.8906595439,13
4,784C5552,H_8,25.704280856000672,186256.1860941094,447643.01993914286,186263.57662423427,447667.63883673795,21
4,78612A1E,H_9,32.17470703573534,186255.36528147533,447618.0371432175,186248.4944784324,447586.604614869,26
4,34556652,H_9,73.20799119348678,186255.36528147533,447618.0371432175,186272.1949927627,447546.7898920946,13
4,784C5552,H_9,30.648819259884135,186255.36528147533,447618.0371432175,186236.11730590073,447594.1862405448,21
4,19614B34,I_1,114.811598348896,186236.9490640275,447818.72033828887,186208.2055525083,447707.56498006906,20
4,071E2A4C,I_1,20.417725907465947,186236.9490640275,447818.72033828887,186230.25734184345,447799.4303308901,28
4,554B554C,I_1,39.090177936407166,186236.9490640275,447818.72033828887,186247.2966143707,447781.0245797344,26
4,071E2A4C,I_10,57.85353476216657,186229.5616744234,447593.8751557304,186258.80126653565,447543.9544412164,21
4,19614B34,I_10,48.00125173471696,186229.5616744234,447593.8751557304,186247.1120401675,447549.1973667257,17
4,554B554C,I_10,63.36748431717968,186229.5616744234,447593.8751557304,186276.54607818805,447551.35570286977,17
4,071E2A4C,I_11,45.65787806732863,186228.74086707688,447568.8923566695,186254.01497472852,447530.8678736089,21
4,19614B34,I_11,36.98152253269694,186228.74086707688,447568.8923566695,186231.36720861515,447532.004210349,13
4,554B554C,I_11,25.805594622668927,186228.74086707688,447568.8923566695,186253.24630781662,447560.8045826877,19
4,071E2A4C,I_12,13.339934294943163,186227.92006247377,447543.90955740726,186215.26871245133,447539.67905039235,26
4,19614B34,I_12,18.21835261922096,186227.92006247377,447543.90955740726,186239.28680168313,447529.6720853035,16
4,554B554C,I_12,56.446385600376,186227.92006247377,447543.90955740726,186236.07618230235,447599.76358283684,16
4,071E2A4C,I_13,28.857721062944524,186227.0992606155,447518.9267579286,186200.92221494106,447506.78055091965,19
4,19614B34,I_13,35.563821979661,186227.0992606155,447518.9267579286,186251.1470987219,447492.7258625964,16
4,554B554C,I_13,6.606638176343269,186227.0992606155,447518.9267579286,186227.31620697968,447525.5298331416,18
4,554B554C,I_14,6.330759549705708,186226.27846150094,447493.943958266,186226.06676936138,447500.27117747464,23
4,071E2A4C,I_14,31.122268551360172,186226.27846150094,447493.943958266,186202.1736552418,447513.63034734555,22
4,19614B34,I_14,20.740151978149843,186226.27846150094,447493.943958266,186245.88950057363,447500.6938508997,19
4,071E2A4C,I_15,39.546119468093416,186225.45766513114,447468.9611583904,186212.85058268264,447506.44391492085,21
4,554B554C,I_15,37.731512250082645,186225.45766513114,447468.9611583904,186226.69664644048,447506.67232307664,17
4,19614B34,I_15,53.18854377656479,186225.45766513114,447468.9611583904,186268.07438698958,447500.78624609037,16
4,071E2A4C,I_16,14.153097898580095,186219.3538795939,448044.3863629013,186206.11684057917,448039.3772733384,20
4,554B554C,I_16,14.777058042597766,186219.3538795939,448044.3863629013,186211.00006371902,448032.19721999776,18
4,19614B34,I_16,25.470765770877513,186219.3538795939,448044.3863629013,186213.37613281206,448019.62699190027,19
4,071E2A4C,I_17,23.676455580771528,186218.53302265477,448019.4035646909,186217.75551231057,447995.73987887206,23
4,19614B34,I_17,9.08187729072606,186218.53302265477,448019.4035646909,186224.94706137117,448012.9738988778,20
4,554B554C,I_17,25.063194045831395,186218.53302265477,448019.4035646909,186242.91007829848,448013.5792317744,17
4,071E2A4C,I_18,26.629291545608314,186217.71216845937,447994.4207662725,186198.316730427,447976.1742281967,26
4,19614B34,I_18,33.26319053640602,186217.71216845937,447994.4207662725,186206.3496056581,448025.683076028,22
4,554B554C,I_18,0.8049116840202744,186217.71216845937,447994.4207662725,186217.68573733896,447993.61628866877,23
4,19614B34,I_19,41.806458660923454,186216.89131700835,447969.43796766904,186248.44341569926,447996.86505380605,23
4,071E2A4C,I_19,32.22968847840991,186216.89131700835,447969.43796766904,186211.6619322282,448001.2405831941,28
4,554B554C,I_19,44.666477333887435,186216.89131700835,447969.43796766904,186242.697713162,448005.89512217924,26
4,071E2A4C,I_2,23.335389006835477,186236.12823198398,447793.73754103144,186224.12136076525,447813.74692442117,29
4,19614B34,I_2,9.054571101228287,186236.12823198398,447793.73754103144,186242.0689390958,447800.57078746625,28
4,554B554C,I_2,24.002563142633065,186236.12823198398,447793.73754103144,186236.91643495363,447817.72715906706,26
4,071E2A4C,I_20,6.5258135261399035,186216.07046830072,447944.45516886073,186221.7756598125,447947.62329638214,25
4,19614B34,I_20,18.00257517136028,186216.07046830072,447944.45516886073,186203.79550930797,447957.6239992768,23
4,554B554C,I_20,38.81299980880362,186216.07046830072,447944.45516886073,186192.90275105071,447975.5952689181,25
4,071E2A4C,I_21,55.67247963940426,186215.24962233807,447919.47236984945,186191.46451511062,447969.8081788067,28
4,554B554C,I_21,16.355510737146375,186215.24962233807,447919.47236984945,186203.6276180866,447930.9802692517,25
4,19614B34,I_21,14.211052586799783,186215.24962233807,447919.47236984945,186228.67458268686,447924.1333198876,23
4,071E2A4C,I_22,40.16920728060346,186214.42877911843,447894.48957063607,186213.28787752189,447934.64257248025,23
4,19614B34,I_22,28.004058570447324,186214.42877911843,447894.48957063607,186239.00061965061,447881.05633017526,23
4,554B554C,I_22,85.1692494967383,186214.42877911843,447894.48957063607,186192.2242341708,447976.71340686077,25
4,19614B34,I_23,39.002763850987016,186213.6079386433,447869.5067712335,186250.83780598466,447881.1322848033,24
4,071E2A4C,I_23,49.99255979963457,186213.6079386433,447869.5067712335,186263.57419672274,447867.8853247002,24
4,554B554C,I_23,37.416651600228434,186213.6079386433,447869.5067712335,186250.64582738373,447874.81719632243,22
4,071E2A4C,I_24,47.07426376128525,186212.78710091207,447844.52397162875,186230.19983891596,447800.7885984867,29
4,19614B34,I_24,44.17689115813871,186212.78710091207,447844.52397162875,186228.17701647888,447885.93348999403,23
4,554B554C,I_24,24.37592698687182,186212.78710091207,447844.52397162875,186212.1338593397,447820.15679920523,27
4,071E2A4C,I_3,32.37642880430238,186235.30740268456,447768.75474357256,186229.97694536988,447800.6893543724,28
4,19614B34,I_3,39.90833532502314,186235.30740268456,447768.75474357256,186248.5528693276,447806.4008966539,27
4,554B554C,I_3,50.501211824055254,186235.30740268456,447768.75474357256,186285.58559476834,447773.4956081017,23
4,071E2A4C,I_4,2.031309256122901,186234.48657612898,447743.77194591134,186234.41535384255,447741.74188564625,25
4,554B554C,I_4,30.04207407841556,186234.48657612898,447743.77194591134,186264.19604055223,447748.229965496,23
4,19614B34,I_4,44.15538118964026,186234.48657612898,447743.77194591134,186239.41162720247,447699.89209222054,26
4,071E2A4C,I_5,34.72524282665041,186233.66575231781,447718.78914804326,186211.1365554205,447745.214094146,27
4,19614B34,I_5,25.405736025882472,186233.66575231781,447718.78914804326,186226.55318443643,447694.39933867235,22
4,554B554C,I_5,9.359420727254758,186233.66575231781,447718.78914804326,186239.75688853045,447725.89525921526,22
4,071E2A4C,I_6,6.277451342663897,186232.84493125053,447693.8063499855,186239.11579005772,447693.5187301327,26
4,554B554C,I_6,6.211376396046136,186232.84493125053,447693.8063499855,186239.05398627493,447693.6365488156,24
4,19614B34,I_6,31.066787828231284,186232.84493125053,447693.8063499855,186258.40580179266,447711.4638470644,23
4,071E2A4C,I_7,25.003203284137264,186232.02411292755,447668.8235517236,186232.8520798101,447693.8130424209,26
4,19614B34,I_7,4.170841846773,186232.02411292755,447668.8235517236,186236.14289944232,447668.1666503942,23
4,554B554C,I_7,9.215167334643775,186232.02411292755,447668.8235517236,186225.28204659646,447675.1055777179,22
4,071E2A4C,I_8,87.2129813003304,186231.20329734846,447643.8407532709,186291.13216008185,447580.4796017759,21
4,19614B34,I_8,89.34298590684335,186231.20329734846,447643.8407532709,186271.17578124488,447563.93850260234,22
4,554B554C,I_8,82.7407610947929,186231.20329734846,447643.8407532709,186241.18270797253,447561.7040080825,20
4,071E2A4C,I_9,70.60583524918768,186230.38248451415,447618.85795459594,186278.71084655673,447567.3841418994,17
4,19614B34,I_9,48.009836053908295,186230.38248451415,447618.85795459594,186248.17239916048,447574.2657658764,19
4,554B554C,I_9,84.15834589968077,186230.38248451415,447618.85795459594,186252.0336667743,447537.5323528994,14
4,072A5219,J_1,13.231471020485106,186211.9662659249,447819.54117182194,186224.03754651968,447814.1230531293,29
4,07614B78,J_1,18.3215676346004,186211.9662659249,447819.54117182194,186199.31523666822,447806.2885758749,29
4,66782A34,J_1,19.818855363154057,186211.9662659249,447819.54117182194,186231.74393964533,447818.2642027098,29
4,07614B78,J_10,44.951603282671485,186204.57887451604,447594.6959645776,186178.29884385146,447558.2267086769,23
4,66782A34,J_10,28.484268947259,186204.57887451604,447594.6959645776,186216.0838429249,447568.6385418468,26
4,072A5219,J_10,37.582153473601245,186204.57887451604,447594.6959645776,186222.6185950876,447561.72648260696,24
4,072A5219,J_11,33.30311305714926,186203.75806696847,447569.71316276654,186170.54076873284,447572.10239637224,21
4,07614B78,J_11,22.43157771515611,186203.75806696847,447569.71316276654,186184.78986829016,447557.73889378295,27
4,66782A34,J_11,6.790706377894272,186203.75806696847,447569.71316276654,186203.39541762124,447562.93214672455,24
4,072A5219,J_12,44.491701117019254,186202.93726216423,447544.7303607509,186207.43116408083,447500.46619563,25
4,07614B78,J_12,50.238145175513445,186202.93726216423,447544.7303607509,186198.5137503224,447594.773379981,25
4,66782A34,J_12,64.35879609869598,186202.93726216423,447544.7303607509,186145.681297286,447515.33973093226,24
4,072A5219,J_13,34.512149957490244,186202.11646010363,447519.7475585374,186195.32235414028,447553.5843523992,24
4,07614B78,J_13,38.121473418366975,186202.11646010363,447519.7475585374,186164.62015983355,447526.623182265,21
